review_id,product,review,sentiment_label,sentiment_score
02b7e5a5-a731-4c85-a897-16706c9f2869,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.97
83f5fa5b-e233-41ca-8e8d-16cea2a667f3,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,-0.04
43d3eac2-a3fb-4570-88ec-08d8303e09a1,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.87
64a18c78-e337-480a-a85f-08bd2dcccef9,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.85
aae87a45-18ca-445b-acb7-3cbdb7889078,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.65
e672e2fc-db74-411d-9370-0baa68de54ba,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.78
62dd5909-1a3c-4159-bc11-492d4fd4b6b4,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.84
0f376891-58cc-45b9-9ca0-210a275ce065,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.05
bed1843c-7fa7-4852-905e-e67fc2b6f781,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.7
97d82c65-8ef5-4d94-9315-d82e812a68b8,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.04
adc429ea-2211-47aa-ab4d-06080572659f,boAt Airdopes 161,Good design but the performance is average.,neutral,0.01
f35840a4-3653-4888-b107-979319e2db2a,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,1
2f2b23ed-2585-4dcd-99cf-4284c4bcb932,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.84
334f82d6-e4f0-41fe-b70b-ce1cc4db0079,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.65
6937a30d-ba7e-4f02-ad74-c2c68ffcb215,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.77
364c28e5-8b81-4aff-8604-29d68cf9f1a6,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.51
f024d543-1ec0-4000-8776-c0e2225ed20e,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.75
5df252c2-1fcf-4a9e-8cf0-10c89d8a7117,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.05
6793bb99-d921-443d-a7f8-5e5222ca7cf0,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.85
07066163-c5f3-4914-ad72-d42e61f97bc1,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.89
0b406dfa-5d7b-4ccd-9811-00dd069ce649,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.7
8ea2fcb4-7b2b-4d34-9191-ee573ba15fe0,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.01
b9712153-6106-4ef0-9b42-e7675b082fe1,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.66
9fd35feb-397a-44d2-aad1-2e821df05469,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0.05
a0db5aea-21da-4b57-8a93-8e4f164bb08d,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,-0.05
9146be37-3ee6-4b4b-96bf-93f5dda34525,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.61
0564982a-5955-4a10-9b03-71967484d8ba,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.66
dbeda49c-a48d-4721-8055-5d6d3eab7602,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.6
fd8b8564-76e9-4b79-a2b7-5d2646b56543,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.01
73d127cc-9f06-4414-b8a0-e1eff0e27ff0,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.86
f4582c02-400e-45c9-b567-ec17a3ea819d,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.79
9a4201b9-dccb-4f06-9893-6a8a4dc05019,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.87
b57e89e4-516e-4b23-8336-f1a69200dfb2,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.95
6e2244c4-0397-4e65-b805-a36a1a2de056,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,-0.02
02994229-7b8a-46c7-84a9-4775d0a49a44,boAt Airdopes 161,Satisfactory performance overall.,neutral,-0.01
cddfa96e-88d1-4ac8-8b37-e445d586c3c5,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.04
9f1c69a7-f415-4f2e-9a0a-2a2baf1dfb46,boAt Airdopes 161,Amazing quality at this price point!,positive,0.8
2ffa8485-2deb-4f2f-969c-d76a350758eb,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.72
f95931ae-fa4e-49f6-a19e-f2b806d338d8,boAt Airdopes 161,Amazing quality at this price point!,positive,0.81
557201b5-05d5-4a5b-86b5-bc1cd5d613d9,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.8
c3425eca-5ac2-4d33-a1ca-edbeefee6fc3,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.02
c3ac30b4-e623-4684-a8ad-039758696653,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.73
d39aaa63-ee7e-4c9a-872a-12c7dd2a4245,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.95
877b6425-c008-4eaa-8cb2-afb227afef85,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,1
b37f5e7e-39fb-45ce-9771-701e12ea1280,boAt Airdopes 161,Amazing quality at this price point!,positive,0.74
05c7ef42-a66c-4ffd-b6c8-12544d614727,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.02
71d831f7-370c-41f6-92c3-91aee134608d,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.77
f3467d3a-febd-40fc-987a-85163c98caf8,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.65
ca7201d3-f14b-45a6-be98-6872ed9e52b1,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.43
2824f6ec-396d-4d2e-872c-25cbe45e2070,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.49
ddfe803b-5391-4b23-9f8f-3ca3c9a4ef0c,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.72
a37c3acd-8d88-44b2-b174-deff84d3d40a,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.04
ce52a81f-e5a6-4479-b81c-0f18ac335ab8,boAt Airdopes 161,Amazing quality at this price point!,positive,0.72
1bc311d3-fcf9-405c-8c17-183c73b9fd1a,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.02
91e3374d-a944-4fbc-8e05-8de59e2402a1,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.69
26663c51-0d9f-4db1-aa5c-37a5a89115c7,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.96
2c55847a-0387-47e8-81ea-ae824ea3d6db,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.03
9a25bd95-d851-4e74-9835-57b365d67212,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.02
a1d06870-ec6c-4618-81ef-290b553395c8,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.65
7aec74d8-c2a2-4f54-9ec0-add8977e36c9,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.81
e4d47f9b-6906-4b82-8a33-a26b1e585c67,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.68
604818d2-4498-461c-a6fa-572a86d617fc,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.67
af2d6b63-a523-4f0e-946f-85c82edba206,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.86
b6383def-ca07-4db5-8c2d-3092d12d5a00,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.84
a60046da-347e-418b-a23a-740590d51635,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.79
a54a9363-9680-49b7-9d10-b3e6beecac49,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.02
320aa102-fcf2-4f28-8e20-8e3401470e32,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.96
3d6e9380-2951-421b-a58d-16913a9a58c8,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.78
205b3e6c-587b-41f4-b55f-a44b12da8f3a,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.02
4cb3d43c-7f1c-4da6-af91-4f7eeebe1dc5,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.79
88472be2-6b5b-41f0-9bab-833aa94e0d25,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.9
7ec2951c-5534-4ee3-bbb1-76bc901812b5,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.75
ea3f4a8a-3c62-4a48-a02f-4a0f30f709d0,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.63
468a42ef-41ec-4814-aa56-6cce73818647,boAt Airdopes 161,Not bad. Could use improvement in mic quality.,neutral,-0.05
19d1643a-8069-40f9-addf-753bb31fcff3,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.69
388fa4ab-4eca-4474-a756-45e368d174d8,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0.04
b986b2ae-80a9-43ce-8193-1bb6a1d614df,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.82
11806e00-6c39-4028-be97-b435a612cf29,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.64
d2d76cb9-f8a2-40d2-a2d8-4fa89f83cb14,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.63
9ecf9960-c688-4a51-af22-658852e0db3d,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.79
b682030d-c3e8-47fd-93e1-f41fd41d1924,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.88
c9a5bc40-1524-49be-9d9d-6e3862a31291,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.63
baebe632-a8ec-45c8-9a0c-27a09ec24a25,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.98
65a0a959-8ed1-40f3-8c1e-0a90b356a4a0,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.7
ac0ff073-1a45-45f5-9089-aa916f395de4,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,0.03
8f8deaef-ca5b-4ed4-8294-c56fddde57d2,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.02
22dfcda8-0c0c-43bf-a390-754b8ef3e134,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.03
5814310f-7d42-421d-9172-13bb7d30add0,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.82
9af2d464-6bfa-459b-a46a-e8adf9360ecc,boAt Airdopes 161,Good design but the performance is average.,neutral,-0.03
ed4fe1dd-b6e8-4a4c-9592-b9503fe2b4f2,boAt Airdopes 161,Amazing quality at this price point!,positive,0.85
4e848376-4315-4037-9557-a46eee395b65,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.72
c6b11385-9b47-4160-a9ab-8799f386c9c0,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.91
345b2de9-6a03-4df8-a59e-a21235bff179,boAt Airdopes 161,Only one earbud works. Waste of money.,negative,-0.68
c72edfba-97b6-4f10-aeae-9866d1c70c2d,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.03
25bfd03a-2d2e-47df-bda5-a067d52e184d,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,1
75a304b8-9acf-4a18-bca8-df3317d06a42,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.82
0c0b6ed0-b7da-4bb1-90ff-b3c3dae6c421,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.61
da76af43-4176-4a34-94d5-e5d66b8f67be,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.75
61424fae-2986-439e-8e04-bcbe10004ce7,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.98
cc4ee0b0-8a48-4337-bd7e-5f95113df262,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.97
78d878d0-040a-44ff-8f12-93c5963ba8aa,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.02
29e9f5a4-4cea-4990-ba3f-6458af70ba5d,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.91
b6262f18-caa4-4710-b95f-ab8d04e835a3,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.81
a7dadcc6-0f6b-4ce3-8281-583626a8f80e,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.7
5627da45-ff2c-47c7-82a2-923281844990,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.9
08ed3d42-c189-4271-b830-086fe24dd113,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.94
67fd9411-bad6-45d0-acb0-745ce81592c8,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.66
f0698a3b-cdec-4faa-9317-440934044433,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.64
945309a1-1780-47a2-ba29-18e042461b4c,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.74
159f63d8-ef41-440c-b3e1-35b3c1e9d22f,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.96
1757c1ec-d93e-4d45-b74a-7e1504db15cd,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.47
9bd36110-4c88-4a72-9209-bf89c485db5d,boAt Airdopes 161,Amazing quality at this price point!,positive,0.61
e87ea2fd-f83d-4988-978b-87f1686ec3ab,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.94
1e8da42c-30be-4886-9e9e-ef0a982a2c9d,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.84
47b99ba5-c442-432e-a248-1cd459476d35,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,0.01
8f51f108-2366-44eb-96b0-72e493165702,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.92
fcb32631-9be8-478f-9557-d1bf55dc69f5,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.05
14aaadb7-61fe-427c-a06b-e2eb9b650731,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.01
4a4c84a8-6bc1-47c0-bc43-5bde07ea1add,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.88
3fe2efd5-bc40-475d-aefb-2010dbacc191,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.86
8a289393-2ee3-46fa-8eaa-e959d1c7dbb0,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.71
22b55c98-5a01-437f-8afe-a1ec67809867,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.04
f25d0452-02bc-4f63-8fdb-1ddff9ea6a75,boAt Airdopes 161,Satisfactory performance overall.,neutral,-0.05
0973fea5-9f86-4102-a64f-e568722caad4,boAt Airdopes 161,Good design but the performance is average.,neutral,0.02
9782a701-d526-4a5f-9cd1-e91f625e6f24,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.83
15389088-ef20-4f33-ac70-97894d460d8c,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.61
0a469525-79bf-41a8-a689-2a6149efef1e,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.66
418e8dda-aa62-47ae-9552-d4e90d75e90c,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,0.02
cd0a0828-f9a1-4788-89ab-488050f84077,boAt Airdopes 161,"Expected better, but still usable.",neutral,-0.02
b876c55c-8c29-4916-9dcf-cc57ac8ba148,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.68
c45b9fa5-5b8e-486a-9691-4be756c30ee8,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.02
65a9e1b3-5dff-48e2-9019-a2edcca5bd84,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.79
057728ab-56bf-4999-a478-c1892658133a,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.59
1ff5a73a-199e-401d-ad66-f9867a145f48,boAt Airdopes 161,"Sound is okay. Fit is average, battery is decent.",neutral,-0.02
6f7b5bdf-8b42-4914-a68d-96dd6f19203b,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.74
077eec30-dc5a-4679-8ef1-b398b049e118,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.76
ec947360-9248-4aa2-8137-cb2321cab646,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.62
d05551fc-d7a0-4f5f-aff0-7e3b842b30f8,boAt Airdopes 161,Satisfactory performance overall.,neutral,-0.02
ac9846a3-bd17-4621-b552-9f797a3ae831,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.44
dc288b2c-e2d0-4d3a-b69f-1ce7e8cda52f,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.76
5d56ef16-e6f0-4c0b-9963-e16d34a1aa51,boAt Airdopes 161,Satisfactory performance overall.,neutral,0.02
8a648608-b80c-46e5-b7c2-488038d10207,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.66
15b322d8-309f-4a84-9c37-59dabd61869e,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.41
7cfb19b4-2915-4ea3-bf24-00a5027bbd9d,boAt Airdopes 161,"Expected better, but still usable.",neutral,0.03
53dafd4c-de48-4caf-8656-d289b7559474,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.98
9c6fef40-347e-4d40-bddf-763ae31958aa,boAt Airdopes 161,Good design but the performance is average.,neutral,0.02
48833e99-2068-4403-868a-4f835a607367,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.5
3bff3abe-fc2d-4742-a919-68e267f1d523,boAt Airdopes 161,Satisfactory performance overall.,neutral,-0.02
91fa4cc1-e42d-46de-bbc9-ba278f9c1e38,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.88
09af39df-cb15-49b5-92ff-ea16dfb273fc,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.7
37cc333d-b8b3-49c5-a7b5-ba2aa7892db9,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.79
526e9df8-1277-41cb-add0-3180dc2f88e7,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.79
f1c22b26-4914-480a-b9b0-f2bb77a14f5c,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0
90aee84c-03c8-471d-821a-ede62bd4bbd5,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,0.02
5648bf08-95a9-4fbc-bf72-24fc6257e959,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.68
07c516e3-55d0-4fe2-82fb-66219fa151a4,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.75
2cb4a0fc-dfe1-4349-ba13-dc4c62b2fa1d,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.92
98a2a808-f8ef-4b75-b44d-d611bb42bae5,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.97
54fe3a06-a5e9-4abc-84a5-ae9053394a84,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.77
2b58b958-a4eb-4702-9159-ac74165c08de,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.77
463a8db3-e3b1-4da7-9dde-76c0f10b56c6,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.8
70a99da6-e7bf-43da-aa0a-7f8805cead7d,boAt Airdopes 161,Poor build quality and bad customer service.,negative,-0.59
11a8f6aa-a968-4b1a-8ca9-aea393dd5fc0,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,-0.03
09ab134b-ef09-400d-a6f5-30a2c37bfe88,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.86
a1f80482-7e16-49fc-b5e6-624bd062f162,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.98
ddab90dd-e31b-431c-a6ea-8e5e854294a8,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.91
962042ec-d0b7-4805-bea3-9804977a8929,boAt Airdopes 161,Neither good nor bad. It's just fine for casual use.,neutral,-0.04
202ab3a4-fd8f-4a29-a5be-ad72c163a52a,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.76
7a049b67-8f13-4918-8391-ef53ff31ed65,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.97
ec56dbfb-1481-4811-a882-f0d5aa557920,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.93
1e27d8f0-37c8-4433-b9dc-41c77974c803,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.84
88e3faaf-d8c0-4517-aa87-bef0691b760a,boAt Airdopes 161,Amazing quality at this price point!,positive,0.92
b6a4cf20-e6e8-4dce-800e-81bdef95b5a4,boAt Airdopes 161,Amazing quality at this price point!,positive,0.86
7242c5d0-3049-43a6-b5e3-75664f58b1a3,boAt Airdopes 161,Crystal clear sound and really good mic during calls.,positive,0.76
82fef126-bfce-4ddc-aeed-a330a2c16831,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.69
600fdd6e-45ca-4cc5-b4aa-ea3ec0b3ebd4,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.97
a6fde32f-1f1d-452b-9cc6-957008460f96,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.89
fe5cd390-ecdc-4fa0-b7b0-1abb8204bf57,boAt Airdopes 161,Sound cuts in and out frequently. Not reliable.,negative,-0.72
4bc92f2a-0b9c-4dc8-a2b0-8abe9e633afe,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,-0.03
a47b613f-7102-4f27-b378-10b501dfb5d6,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.76
ef55b4f7-0cd9-4f07-8d6b-1b4cdeeb109f,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.03
fa40ea09-e7de-4bfb-8583-656f803df86a,boAt Airdopes 161,Absolutely love these! Great sound quality and battery life.,positive,0.72
84df8740-7b2b-40ce-a9ee-464e96d001e3,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.92
8de62515-c8a8-401a-aa61-fd2322f8e848,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.76
fff53a80-0c5a-4087-998e-c5cc8b9102f9,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.89
216044ba-01c6-4c1e-96a5-95fd9f0e7ccb,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.83
c594ca76-47d8-401e-955e-e66833ad1021,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.54
5e57568a-d167-4528-a1bc-f1c5af7e44c5,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.74
9db8bdd4-31a2-49de-9ce4-3dee40c956cf,boAt Airdopes 161,Amazing quality at this price point!,positive,0.96
b8fd3734-f750-466e-8a2b-135c3a96b785,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.75
286c6c6c-3deb-457a-8539-06db04de8522,boAt Airdopes 161,Very comfortable and the bass is amazing. Highly recommend!,positive,0.79
5903ce66-fbd5-45ab-99c8-6bcfcf97b8b9,boAt Airdopes 161,Mic doesn’t work properly. Bad for calls.,negative,-0.44
5c28f447-0e23-4e8e-a3c2-14161791aba3,boAt Airdopes 161,Excellent fit and sound. The charging case is sleek too.,positive,0.76
bf2ab785-4590-4a63-92b2-c6ae10cc76c9,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,-0.01
bf89ee43-51c4-403d-ae9d-886c331faeb1,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.42
d785dac3-d715-4c22-8a3f-bea72aa48eb3,boAt Airdopes 161,Good design but the performance is average.,neutral,0
0904bf48-0600-42fe-bf73-f1da27e9a553,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.85
a7641449-d3f6-4631-bf9a-232610bffbb6,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,-0.02
aaea5893-dd11-4ffd-8699-b803e76626fc,boAt Airdopes 161,Worth every rupee. Great value for money.,positive,0.95
8cde353c-51cb-4065-b249-54803d850e98,boAt Airdopes 161,Great for workouts. Stays in ear and sounds fantastic.,positive,0.68
41ad0654-ed59-459e-89de-f98affb6c545,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.73
c1c1055c-1466-4991-a93a-bd594844355d,boAt Airdopes 161,Amazing quality at this price point!,positive,0.87
07865b52-01f1-4844-a4e4-451669937680,boAt Airdopes 161,"Superb earbuds. Easy to connect and use, no issues at all.",positive,0.68
eb938dde-e9f9-4df7-8a9b-dd68f48db89c,boAt Airdopes 161,"Okay for the price, but not amazing.",neutral,-0.01
d426c316-c6df-4f74-8771-4ec687509db0,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.43
11049581-b160-44b4-a96d-ccf2d8f5139b,boAt Airdopes 161,"Decent product. Works as expected, nothing special.",neutral,0.04
beb77a60-568d-4842-bd62-e44c46338796,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.79
f2d34d53-35d8-424f-b0b8-8ba616959399,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.8
f14edbe4-dbfb-435b-a04b-11bcd068ecd7,boAt Airdopes 161,Amazing quality at this price point!,positive,0.85
f170780a-43ba-4bde-ac42-ee9bf9d66824,boAt Airdopes 161,Disappointed with the product. Stopped working in a month.,negative,-0.57
df52e2a2-0bb1-4ef0-9a44-20056e051b98,boAt Airdopes 161,Satisfactory performance overall.,neutral,-0.01
2bab49b7-a1c4-407e-824d-6ed431bde94f,boAt Airdopes 161,"Average earbuds, gets the job done.",neutral,-0.02
16d9c767-10d1-412d-a2d2-42e8731bc166,boAt Airdopes 161,Doesn’t fit well and hurts the ear after some time.,negative,-0.41
393e8094-6f4e-4049-b95d-aadb3e2a9945,boAt Airdopes 161,Bass is too heavy and distorts the music.,negative,-0.5
d9fbe4c0-225c-46ef-bd9b-969109748f05,boAt Airdopes 161,Battery dies too quickly. Not recommended.,negative,-0.74
8ed4b6f9-1934-4584-945a-ca83a727b700,boAt Airdopes 161,No complaints. I’m impressed with the performance.,positive,0.94
8dec2f50-16ba-4326-80bc-fca2bc96ce18,boAt Airdopes 161,"Mediocre product, but affordable.",neutral,0.05
2fae3bb0-b3e6-434e-be78-ff51200270f3,boAt Airdopes 161,Terrible sound quality. I regret buying this.,negative,-0.97
1b3af460-a361-4154-a557-5eb1852c78bf,boAt Airdopes 161,Exceeded my expectations. Great job boAt!,positive,0.61
